1005,India,Y,2020-02-12,February 2020,2021,Jan,9.31,29.50,2.20,24.50,3.80,0.00,12.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1006,Brazil,Y,2020-02-12,February 2020,2021,Feb,12.26,12.70,0.03,3.40,8.90,0.00,12.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1007,Brazil,Y,2020-02-12,February 2020,2021,Jan,11.78,12.50,0.03,3.40,8.80,0.00,12.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1008,Australia,Y,2020-02-12,February 2020,2021,Feb,1.57,0.68,0,0.04,1.30,0.00,0.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1009,Australia,Y,2020-02-12,February 2020,2021,Jan,1.57,0.68,0,0.04,1.35,0.00,0.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1010,S. Hemis.,Y,2020-02-12,February 2020,2021,Feb,15.24,15.49,0.18,4.38,11.49,0.01,15.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1011,S. Hemis.,Y,2020-02-12,February 2020,2021,Jan,14.81,15.19,0.18,4.38,11.39,0.01,14.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1012,Afr. Fr. Zone,Y,2020-02-12,February 2020,2021,Feb,1.44,5.87,0,0.14,5.60,0.00,1.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013,Afr. Fr. Zone,Y,2020-02-12,February 2020,2021,Jan,1.42,5.87,0,0.14,5.68,0.00,1.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1014,Central Asia,Y,2020-02-12,February 2020,2021,Feb,2.31,5.86,0,4.34,1.69,0.00,2.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1015,Central Asia,Y,2020-02-12,February 2020,2021,Jan,2.31,5.86,0,4.34,1.69,0.00,2.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1016,Major Exporters,Y,2020-02-12,February 2020,2021,Feb,28.57,57.21,2.98,34.05,22.67,0.02,32.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1017,Major Exporters,Y,2020-02-12,February 2020,2021,Jan,28.13,56.91,2.88,34.05,22.85,0.02,31.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1018,Total Foreign,Y,2020-02-12,February 2020,2021,Feb,75.14,101.23,43.54,116.01,27.04,0.13,76.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1019,Total Foreign,Y,2020-02-12,February 2020,2021,Jan,74.68,100.38,43.83,117.22,27.35,0.13,74.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1020,United States,Y,2020-02-12,February 2020,2021,Feb,4.85,20.10,0.01,3.00,16.50,0.06,5.40,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1021,United States,Y,2020-02-12,February 2020,2021,Jan,4.85,20.10,0.01,3.00,16.50,0.06,5.40,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1022,World Less China,Y,2020-02-12,February 2020,2021,Feb,44.32,94.08,35.05,81.51,43.37,0.19,48.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1023,World Less China,Y,2020-02-12,February 2020,2021,Jan,43.86,93.23,35.33,81.72,43.67,0.19,46.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1024,World,Y,2020-02-12,February 2020,2021,Feb,79.99,121.33,43.55,119.01,43.54,0.19,82.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1025,World,Y,2020-02-12,February 2020,2021,Jan,79.53,120.48,43.83,120.22,43.85,0.19,79.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1026,Vietnam,Y,2020-02-12,January 2020,1718,Total,0.88,0,7.00,6.60,0.00,0.00,1.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1027,Bangladesh,Y,2020-02-12,January 2020,1718,Total,1.63,0.14,7.60,7.50,0.00,0.01,1.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1028,Thailand,Y,2020-02-12,January 2020,1718,Total,0.20,0,1.15,1.13,0.00,0.03,0.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1029,Indonesia,Y,2020-02-12,January 2020,1718,Total,0.62,0,3.52,3.50,0.01,0.00,0.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1030,Pakistan,Y,2020-02-12,January 2020,1718,Total,2.32,8.20,3.40,10.90,0.16,0.03,2.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1031,Turkey,Y,2020-02-12,January 2020,1718,Total,1.53,4.00,4.02,7.45,0.33,0.00,1.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1032,European Union,Y,2020-02-12,January 2020,1718,Total,0.19,1.53,0.73,0.75,1.37,0.04,0.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1033,China,Y,2020-02-12,January 2020,1718,Total,45.92,27.50,5.71,41.00,0.14,0.00,37.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1034,Mexico,Y,2020-02-12,January 2020,1718,Total,0.45,1.56,0.93,1.90,0.35,0.03,0.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1035,Major Importers,Y,2020-02-12,January 2020,1718,Total,54.18,42.93,36.05,82.74,2.35,0.12,47.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1036,India,Y,2020-02-12,January 2020,1718,Total,7.88,29.00,1.68,24.15,5.18,0.00,9.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1037,Brazil,Y,2020-02-12,January 2020,1718,Total,6.93,9.22,0.08,3.40,4.17,0.00,8.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1038,Australia,Y,2020-02-12,January 2020,1718,Total,2.19,4.80,0,0.04,3.92,0.00,3.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1039,S. Hemis.,Y,2020-02-12,January 2020,1718,Total,10.18,15.70,0.24,4.44,8.65,0.01,13.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1040,Afr. Fr. Zone,Y,2020-02-12,January 2020,1718,Total,1.46,5.44,0,0.14,5.06,0.00,1.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1041,Central Asia,Y,2020-02-12,January 2020,1718,Total,2.18,6.50,0,3.38,2.63,0.00,2.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1042,Major Exporters,Y,2020-02-12,January 2020,1718,Total,21.90,57.10,2.47,32.75,21.86,0.02,26.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1043,Total Foreign,Y,2020-02-12,January 2020,1718,Total,77.54,102.86,41.16,119.54,25.24,0.15,76.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1044,United States,Y,2020-02-12,January 2020,1718,Total,2.75,20.92,0,3.23,16.28,-0.03,4.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1045,World Less China,Y,2020-02-12,January 2020,1718,Total,34.37,96.28,35.45,81.76,41.38,0.12,42.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1046,World,Y,2020-02-12,January 2020,1718,Total,80.29,123.78,41.16,122.76,41.51,0.12,80.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1047,Vietnam,Y,2020-02-12,January 2020,1819,Total,1.29,0,6.90,7.00,0.00,0.00,1.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1048,Bangladesh,Y,2020-02-12,January 2020,1819,Total,1.86,0.14,6.90,7.30,0.00,0.01,1.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1049,Thailand,Y,2020-02-12,January 2020,1819,Total,0.20,0,1.08,1.08,0.00,0.03,0.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1050,Indonesia,Y,2020-02-12,January 2020,1819,Total,0.63,0,3.05,3.15,0.01,0.00,0.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1051,Pakistan,Y,2020-02-12,January 2020,1819,Total,2.83,7.60,2.85,10.70,0.06,0.03,2.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1052,Turkey,Y,2020-02-12,January 2020,1819,Total,1.78,3.70,3.50,6.90,0.48,0.00,1.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1053,European Union,Y,2020-02-12,January 2020,1819,Total,0.30,1.72,0.64,0.69,1.72,0.03,0.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1054,China,Y,2020-02-12,January 2020,1819,Total,37.99,27.75,9.64,39.50,0.21,0.00,35.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1055,Mexico,Y,2020-02-12,January 2020,1819,Total,0.66,1.74,0.85,1.95,0.50,0.03,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1056,Major Importers,Y,2020-02-12,January 2020,1819,Total,47.95,42.65,37.16,80.06,2.99,0.11,44.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1057,India,Y,2020-02-12,January 2020,1819,Total,9.23,25.80,1.80,24.00,3.51,0.00,9.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1058,Brazil,Y,2020-02-12,January 2020,1819,Total,8.66,12.52,0.02,3.40,6.02,0.00,11.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1059,Australia,Y,2020-02-12,January 2020,1819,Total,3.04,2.20,0,0.04,3.63,0.00,1.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1060,S. Hemis.,Y,2020-02-12,January 2020,1819,Total,13.01,16.89,0.18,4.39,10.86,0.01,14.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1061,Afr. Fr. Zone,Y,2020-02-12,January 2020,1819,Total,1.70,5.41,0,0.14,5.55,0.00,1.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1062,Central Asia,Y,2020-02-12,January 2020,1819,Total,2.67,5.44,0,3.80,2.01,0.00,2.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1063,Major Exporters,Y,2020-02-12,January 2020,1819,Total,26.84,54.18,2.50,32.99,22.37,0.02,28.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1064,Total Foreign,Y,2020-02-12,January 2020,1819,Total,76.64,99.77,42.20,117.21,26.58,0.14,74.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1065,United States,Y,2020-02-12,January 2020,1819,Total,4.20,18.37,0,2.98,14.76,-0.02,4.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1066,World Less China,Y,2020-02-12,January 2020,1819,Total,42.85,90.39,32.56,80.69,41.13,0.12,43.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1067,World,Y,2020-02-12,January 2020,1819,Total,80.84,118.14,42.20,120.19,41.34,0.12,79.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1068,Vietnam,Y,2020-02-12,January 2020,1920,Jan,1.19,0,7.10,7.10,0.00,0.00,1.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1069,Vietnam,Y,2020-02-12,January 2020,1920,Dec,1.19,0,7.20,7.20,0.00,0.00,1.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1070,Bangladesh,Y,2020-02-12,January 2020,1920,Jan,1.58,0.14,7.20,7.30,0.00,0.01,1.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1071,Bangladesh,Y,2020-02-12,January 2020,1920,Dec,1.78,0.14,7.30,7.40,0.00,0.01,1.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1072,Thailand,Y,2020-02-12,January 2020,1920,Jan,0.18,0,1.00,1.00,0.00,0.03,0.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1073,Thailand,Y,2020-02-12,January 2020,1920,Dec,0.18,0,1.00,1.00,0.00,0.03,0.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1074,Indonesia,Y,2020-02-12,January 2020,1920,Jan,0.53,0,3.10,3.10,0.01,0.00,0.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1075,Indonesia,Y,2020-02-12,January 2020,1920,Dec,0.53,0,3.10,3.10,0.01,0.00,0.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1076,Pakistan,Y,2020-02-12,January 2020,1920,Jan,2.50,6.10,4.30,10.60,0.10,0.03,2.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1077,Pakistan,Y,2020-02-12,January 2020,1920,Dec,2.50,6.20,4.20,10.60,0.10,0.03,2.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1078,Turkey,Y,2020-02-12,January 2020,1920,Jan,1.59,3.40,4.10,7.10,0.35,0.00,1.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1079,Turkey,Y,2020-02-12,January 2020,1920,Dec,1.59,3.60,4.00,7.10,0.35,0.00,1.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1080,European Union,Y,2020-02-12,January 2020,1920,Jan,0.23,1.96,0.65,0.69,1.86,0.03,0.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1081,European Union,Y,2020-02-12,January 2020,1920,Dec,0.23,1.96,0.65,0.69,1.86,0.03,0.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1082,China,Y,2020-02-12,January 2020,1920,Jan,35.67,27.25,8.50,38.50,0.18,0.00,32.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1083,China,Y,2020-02-12,January 2020,1920,Dec,35.67,27.25,9.00,38.50,0.18,0.00,33.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1084,Mexico,Y,2020-02-12,January 2020,1920,Jan,0.77,1.57,0.80,1.95,0.45,0.03,0.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1085,Mexico,Y,2020-02-12,January 2020,1920,Dec,0.77,1.58,0.85,2.00,0.45,0.03,0.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1086,Major Importers,Y,2020-02-12,January 2020,1920,Jan,44.60,40.42,38.37,78.97,2.94,0.11,41.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1087,Major Importers,Y,2020-02-12,January 2020,1920,Dec,44.80,40.73,38.92,79.22,2.94,0.11,42.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1088,India,Y,2020-02-12,January 2020,1920,Jan,9.31,29.50,2.20,24.50,3.80,0.00,12.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1089,India,Y,2020-02-12,January 2020,1920,Dec,9.31,29.50,2.20,24.50,4.00,0.00,12.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1090,Brazil,Y,2020-02-12,January 2020,1920,Jan,11.78,12.50,0.03,3.40,8.80,0.00,12.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1091,Brazil,Y,2020-02-12,January 2020,1920,Dec,11.78,12.50,0.03,3.40,8.80,0.00,12.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1092,Australia,Y,2020-02-12,January 2020,1920,Jan,1.57,0.68,0,0.04,1.35,0.00,0.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1093,Australia,Y,2020-02-12,January 2020,1920,Dec,1.57,0.85,0,0.04,1.50,0.00,0.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1094,S. Hemis.,Y,2020-02-12,January 2020,1920,Jan,14.81,15.19,0.18,4.38,11.39,0.01,14.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1095,S. Hemis.,Y,2020-02-12,January 2020,1920,Dec,14.81,15.37,0.18,4.38,11.54,0.01,14.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1096,Afr. Fr. Zone,Y,2020-02-12,January 2020,1920,Jan,1.42,5.87,0,0.14,5.68,0.00,1.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1097,Afr. Fr. Zone,Y,2020-02-12,January 2020,1920,Dec,1.37,5.91,0,0.14,5.68,0.00,1.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1098,Central Asia,Y,2020-02-12,January 2020,1920,Jan,2.31,5.86,0,4.34,1.69,0.00,2.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1099,Central Asia,Y,2020-02-12,January 2020,1920,Dec,2.31,5.86,0,4.14,1.89,0.00,2.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1100,Major Exporters,Y,2020-02-12,January 2020,1920,Jan,28.13,56.91,2.88,34.05,22.85,0.02,31.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1101,Major Exporters,Y,2020-02-12,January 2020,1920,Dec,28.08,57.12,2.88,33.85,23.40,0.02,30.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1102,Total Foreign,Y,2020-02-12,January 2020,1920,Jan,74.68,100.38,43.83,117.22,27.35,0.13,74.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1103,Total Foreign,Y,2020-02-12,January 2020,1920,Dec,74.84,100.90,44.38,117.27,27.90,0.13,74.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1104,United States,Y,2020-02-12,January 2020,1920,Jan,4.85,20.10,0.01,3.00,16.50,0.06,5.40,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1105,United States,Y,2020-02-12,January 2020,1920,Dec,4.85,20.21,0.01,3.00,16.50,0.06,5.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1106,World Less China,Y,2020-02-12,January 2020,1920,Jan,43.86,93.23,35.33,81.72,43.67,0.19,46.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1107,World Less China,Y,2020-02-12,January 2020,1920,Dec,44.02,93.86,35.38,81.77,44.22,0.19,47.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1108,World,Y,2020-02-12,January 2020,1920,Jan,79.53,120.48,43.83,120.22,43.85,0.19,79.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1109,World,Y,2020-02-12,January 2020,1920,Dec,79.69,121.11,44.38,120.27,44.40,0.19,80.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL
