===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,MA_1_0,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,MACD_Strategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,Bolling_2_0,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
163,,55,2020-11-24 00:00:00,14450.0,14600.0,14445.0,14575.0,357706.0,,MA_1_0,55,737753.0,Broker,55,142904.5256415473,148005.7756415473,BuySell,55,14228.324999999999,,Trades - Net Profit/Loss,55,,,DrawDown,55,9.128387588191258,11.147608420031498,MACD_Strategy,54,737752.0,Broker,54,142216.55128309462,147267.05128309462,BuySell,54,,14712.425,Trades - Net Profit/Loss,54,,,DrawDown,54,9.581944709793413,11.147608420031498,Bolling_2_0,54,737752.0,Broker,54,142216.55128309462,147267.05128309462,BuySell,54,,,Trades - Net Profit/Loss,54,,,DrawDown,54,9.581944709793413,11.147608420031498
164,,55,2020-11-24 00:00:00,14450.0,14600.0,14445.0,14575.0,357706.0,,MA_1_0,55,737753.0,Broker,55,142904.5256415473,148005.7756415473,BuySell,55,14228.324999999999,,Trades - Net Profit/Loss,55,,,DrawDown,55,9.128387588191258,11.147608420031498,MACD_Strategy,55,737753.0,Broker,55,142904.5256415473,148005.7756415473,BuySell,55,,14818.999999999998,Trades - Net Profit/Loss,55,,,DrawDown,55,9.128387588191258,11.147608420031498,Bolling_2_0,54,737752.0,Broker,54,142216.55128309462,147267.05128309462,BuySell,54,,,Trades - Net Profit/Loss,54,,,DrawDown,54,9.581944709793413,11.147608420031498
165,,55,2020-11-24 00:00:00,14450.0,14600.0,14445.0,14575.0,357706.0,,MA_1_0,55,737753.0,Broker,55,142904.5256415473,148005.7756415473,BuySell,55,14228.324999999999,,Trades - Net Profit/Loss,55,,,DrawDown,55,9.128387588191258,11.147608420031498,MACD_Strategy,55,737753.0,Broker,55,142904.5256415473,148005.7756415473,BuySell,55,,14818.999999999998,Trades - Net Profit/Loss,55,,,DrawDown,55,9.128387588191258,11.147608420031498,Bolling_2_0,55,737753.0,Broker,55,142904.5256415473,148005.7756415473,BuySell,55,,,Trades - Net Profit/Loss,55,,,DrawDown,55,9.128387588191258,11.147608420031498
166,,56,2020-11-25 00:00:00,14500.0,14530.0,14405.0,14430.0,242181.0,,MA_1_0,56,737754.0,Broker,56,142147.26282077367,147197.76282077367,BuySell,56,14188.925,,Trades - Net Profit/Loss,56,,,DrawDown,56,9.624485984046718,11.147608420031498,MACD_Strategy,55,737753.0,Broker,55,142904.5256415473,148005.7756415473,BuySell,55,,14818.999999999998,Trades - Net Profit/Loss,55,,,DrawDown,55,9.128387588191258,11.147608420031498,Bolling_2_0,55,737753.0,Broker,55,142904.5256415473,148005.7756415473,BuySell,55,,,Trades - Net Profit/Loss,55,,,DrawDown,55,9.128387588191258,11.147608420031498
167,,56,2020-11-25 00:00:00,14500.0,14530.0,14405.0,14430.0,242181.0,,MA_1_0,56,737754.0,Broker,56,142147.26282077367,147197.76282077367,BuySell,56,14188.925,,Trades - Net Profit/Loss,56,,,DrawDown,56,9.624485984046718,11.147608420031498,MACD_Strategy,56,737754.0,Broker,56,142147.26282077367,147197.76282077367,BuySell,56,,14747.949999999999,Trades - Net Profit/Loss,56,,,DrawDown,56,9.624485984046718,11.147608420031498,Bolling_2_0,55,737753.0,Broker,55,142904.5256415473,148005.7756415473,BuySell,55,,,Trades - Net Profit/Loss,55,,,DrawDown,55,9.128387588191258,11.147608420031498
168,,56,2020-11-25 00:00:00,14500.0,14530.0,14405.0,14430.0,242181.0,,MA_1_0,56,737754.0,Broker,56,142147.26282077367,147197.76282077367,BuySell,56,14188.925,,Trades - Net Profit/Loss,56,,,DrawDown,56,9.624485984046718,11.147608420031498,MACD_Strategy,56,737754.0,Broker,56,142147.26282077367,147197.76282077367,BuySell,56,,14747.949999999999,Trades - Net Profit/Loss,56,,,DrawDown,56,9.624485984046718,11.147608420031498,Bolling_2_0,56,737754.0,Broker,56,142147.26282077367,147197.76282077367,BuySell,56,,,Trades - Net Profit/Loss,56,,,DrawDown,56,9.624485984046718,11.147608420031498
169,,57,2020-11-26 00:00:00,14435.0,14490.0,14325.0,14360.0,199713.0,,MA_1_0,57,737755.0,Broker,57,141787.50641038685,146813.50641038685,BuySell,57,14110.125,,Trades - Net Profit/Loss,57,,,DrawDown,57,9.860409206907907,11.147608420031498,MACD_Strategy,56,737754.0,Broker,56,142147.26282077367,147197.76282077367,BuySell,56,,14747.949999999999,Trades - Net Profit/Loss,56,,,DrawDown,56,9.624485984046718,11.147608420031498,Bolling_2_0,56,737754.0,Broker,56,142147.26282077367,147197.76282077367,BuySell,56,,,Trades - Net Profit/Loss,56,,,DrawDown,56,9.624485984046718,11.147608420031498
170,,57,2020-11-26 00:00:00,14435.0,14490.0,14325.0,14360.0,199713.0,,MA_1_0,57,737755.0,Broker,57,141787.50641038685,146813.50641038685,BuySell,57,14110.125,,Trades - Net Profit/Loss,57,,,DrawDown,57,9.860409206907907,11.147608420031498,MACD_Strategy,57,737755.0,Broker,57,141787.50641038685,146813.50641038685,BuySell,57,,14707.349999999999,Trades - Net Profit/Loss,57,,,DrawDown,57,9.860409206907907,11.147608420031498,Bolling_2_0,56,737754.0,Broker,56,142147.26282077367,147197.76282077367,BuySell,56,,,Trades - Net Profit/Loss,56,,,DrawDown,56,9.624485984046718,11.147608420031498
171,,57,2020-11-26 00:00:00,14435.0,14490.0,14325.0,14360.0,199713.0,,MA_1_0,57,737755.0,Broker,57,141787.50641038685,146813.50641038685,BuySell,57,14110.125,,Trades - Net Profit/Loss,57,,,DrawDown,57,9.860409206907907,11.147608420031498,MACD_Strategy,57,737755.0,Broker,57,141787.50641038685,146813.50641038685,BuySell,57,,14707.349999999999,Trades - Net Profit/Loss,57,,,DrawDown,57,9.860409206907907,11.147608420031498,Bolling_2_0,57,737755.0,Broker,57,141787.50641038685,146813.50641038685,BuySell,57,,,Trades - Net Profit/Loss,57,,,DrawDown,57,9.860409206907907,11.147608420031498
172,,58,2020-11-27 00:00:00,14375.0,14575.0,14350.0,14555.0,231168.0,,MA_1_0,58,737756.0,Broker,58,142763.12820519344,147857.37820519344,BuySell,58,14134.75,,Trades - Net Profit/Loss,58,,,DrawDown,58,9.219499669870519,11.147608420031498,MACD_Strategy,57,737755.0,Broker,57,141787.50641038685,146813.50641038685,BuySell,57,,14707.349999999999,Trades - Net Profit/Loss,57,,,DrawDown,57,9.860409206907907,11.147608420031498,Bolling_2_0,57,737755.0,Broker,57,141787.50641038685,146813.50641038685,BuySell,57,,,Trades - Net Profit/Loss,57,,,DrawDown,57,9.860409206907907,11.147608420031498
173,,58,2020-11-27 00:00:00,14375.0,14575.0,14350.0,14555.0,231168.0,,MA_1_0,58,737756.0,Broker,58,142763.12820519344,147857.37820519344,BuySell,58,14134.75,,Trades - Net Profit/Loss,58,,,DrawDown,58,9.219499669870519,11.147608420031498,MACD_Strategy,58,737756.0,Broker,58,142763.12820519344,147857.37820519344,BuySell,58,,14793.624999999998,Trades - Net Profit/Loss,58,,,DrawDown,58,9.219499669870519,11.147608420031498,Bolling_2_0,57,737755.0,Broker,57,141787.50641038685,146813.50641038685,BuySell,57,,,Trades - Net Profit/Loss,57,,,DrawDown,57,9.860409206907907,11.147608420031498
174,,58,2020-11-27 00:00:00,14375.0,14575.0,14350.0,14555.0,231168.0,,MA_1_0,58,737756.0,Broker,58,142763.12820519344,147857.37820519344,BuySell,58,14134.75,,Trades - Net Profit/Loss,58,,,DrawDown,58,9.219499669870519,11.147608420031498,MACD_Strategy,58,737756.0,Broker,58,142763.12820519344,147857.37820519344,BuySell,58,,14793.624999999998,Trades - Net Profit/Loss,58,,,DrawDown,58,9.219499669870519,11.147608420031498,Bolling_2_0,58,737756.0,Broker,58,142763.12820519344,147857.37820519344,BuySell,58,,,Trades - Net Profit/Loss,58,,,DrawDown,58,9.219499669870519,11.147608420031498
175,,59,2020-11-30 00:00:00,14560.0,14600.0,14450.0,14565.0,266248.0,,MA_1_0,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,14233.25,,Trades - Net Profit/Loss,59,,,DrawDown,59,9.209408465713134,11.147608420031498,MACD_Strategy,58,737756.0,Broker,58,142763.12820519344,147857.37820519344,BuySell,58,,14793.624999999998,Trades - Net Profit/Loss,58,,,DrawDown,58,9.219499669870519,11.147608420031498,Bolling_2_0,58,737756.0,Broker,58,142763.12820519344,147857.37820519344,BuySell,58,,,Trades - Net Profit/Loss,58,,,DrawDown,58,9.219499669870519,11.147608420031498
176,,59,2020-11-30 00:00:00,14560.0,14600.0,14450.0,14565.0,266248.0,,MA_1_0,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,14233.25,,Trades - Net Profit/Loss,59,,,DrawDown,59,9.209408465713134,11.147608420031498,MACD_Strategy,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,,14818.999999999998,Trades - Net Profit/Loss,59,,,DrawDown,59,9.209408465713134,11.147608420031498,Bolling_2_0,58,737756.0,Broker,58,142763.12820519344,147857.37820519344,BuySell,58,,,Trades - Net Profit/Loss,58,,,DrawDown,58,9.219499669870519,11.147608420031498
177,,59,2020-11-30 00:00:00,14560.0,14600.0,14450.0,14565.0,266248.0,,MA_1_0,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,14233.25,,Trades - Net Profit/Loss,59,,,DrawDown,59,9.209408465713134,11.147608420031498,MACD_Strategy,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,,14818.999999999998,Trades - Net Profit/Loss,59,,,DrawDown,59,9.209408465713134,11.147608420031498,Bolling_2_0,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,,,Trades - Net Profit/Loss,59,,,DrawDown,59,9.209408465713134,11.147608420031498
178,,60,2020-12-01 00:00:00,14570.0,14620.0,14405.0,14480.0,225520.0,,MA_1_0,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,14188.925,,Trades - Net Profit/Loss,60,,,DrawDown,60,9.504135386481925,11.147608420031498,MACD_Strategy,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,,14818.999999999998,Trades - Net Profit/Loss,59,,,DrawDown,59,9.209408465713134,11.147608420031498,Bolling_2_0,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,,,Trades - Net Profit/Loss,59,,,DrawDown,59,9.209408465713134,11.147608420031498
179,,60,2020-12-01 00:00:00,14570.0,14620.0,14405.0,14480.0,225520.0,,MA_1_0,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,14188.925,,Trades - Net Profit/Loss,60,,,DrawDown,60,9.504135386481925,11.147608420031498,MACD_Strategy,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,,14839.3,Trades - Net Profit/Loss,60,,,DrawDown,60,9.504135386481925,11.147608420031498,Bolling_2_0,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,,,Trades - Net Profit/Loss,59,,,DrawDown,59,9.209408465713134,11.147608420031498
180,,60,2020-12-01 00:00:00,14570.0,14620.0,14405.0,14480.0,225520.0,,MA_1_0,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,14188.925,,Trades - Net Profit/Loss,60,,,DrawDown,60,9.504135386481925,11.147608420031498,MACD_Strategy,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,,14839.3,Trades - Net Profit/Loss,60,,,DrawDown,60,9.504135386481925,11.147608420031498,Bolling_2_0,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,,,Trades - Net Profit/Loss,60,,,DrawDown,60,9.504135386481925,11.147608420031498
181,,61,2020-12-02 00:00:00,14490.0,14590.0,14365.0,14370.0,249760.0,,MA_1_0,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,14149.525,,Trades - Net Profit/Loss,61,,,DrawDown,61,9.867694237767852,11.147608420031498,MACD_Strategy,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,,14839.3,Trades - Net Profit/Loss,60,,,DrawDown,60,9.504135386481925,11.147608420031498,Bolling_2_0,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,,,Trades - Net Profit/Loss,60,,,DrawDown,60,9.504135386481925,11.147608420031498
182,,61,2020-12-02 00:00:00,14490.0,14590.0,14365.0,14370.0,249760.0,,MA_1_0,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,14149.525,,Trades - Net Profit/Loss,61,,,DrawDown,61,9.867694237767852,11.147608420031498,MACD_Strategy,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,,14808.849999999999,Trades - Net Profit/Loss,61,,,DrawDown,61,9.867694237767852,11.147608420031498,Bolling_2_0,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,,,Trades - Net Profit/Loss,60,,,DrawDown,60,9.504135386481925,11.147608420031498
183,,61,2020-12-02 00:00:00,14490.0,14590.0,14365.0,14370.0,249760.0,,MA_1_0,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,14149.525,,Trades - Net Profit/Loss,61,,,DrawDown,61,9.867694237767852,11.147608420031498,MACD_Strategy,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,,14808.849999999999,Trades - Net Profit/Loss,61,,,DrawDown,61,9.867694237767852,11.147608420031498,Bolling_2_0,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,,,Trades - Net Profit/Loss,61,,,DrawDown,61,9.867694237767852,11.147608420031498
184,,62,2020-12-03 00:00:00,14355.0,14440.0,14300.0,14425.0,203289.0,,MA_1_0,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,14085.5,,Trades - Net Profit/Loss,62,,,DrawDown,62,9.676715050131174,11.147608420031498,MACD_Strategy,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,,14808.849999999999,Trades - Net Profit/Loss,61,,,DrawDown,61,9.867694237767852,11.147608420031498,Bolling_2_0,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,,,Trades - Net Profit/Loss,61,,,DrawDown,61,9.867694237767852,11.147608420031498
185,,62,2020-12-03 00:00:00,14355.0,14440.0,14300.0,14425.0,203289.0,,MA_1_0,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,14085.5,,Trades - Net Profit/Loss,62,,,DrawDown,62,9.676715050131174,11.147608420031498,MACD_Strategy,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,,14656.599999999999,Trades - Net Profit/Loss,62,,,DrawDown,62,9.676715050131174,11.147608420031498,Bolling_2_0,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,,,Trades - Net Profit/Loss,61,,,DrawDown,61,9.867694237767852,11.147608420031498
186,,62,2020-12-03 00:00:00,14355.0,14440.0,14300.0,14425.0,203289.0,,MA_1_0,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,14085.5,,Trades - Net Profit/Loss,62,,,DrawDown,62,9.676715050131174,11.147608420031498,MACD_Strategy,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,,14656.599999999999,Trades - Net Profit/Loss,62,,,DrawDown,62,9.676715050131174,11.147608420031498,Bolling_2_0,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,,,Trades - Net Profit/Loss,62,,,DrawDown,62,9.676715050131174,11.147608420031498
187,,63,2020-12-04 00:00:00,14425.0,14435.0,14260.0,14315.0,209339.0,,MA_1_0,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,14046.1,,Trades - Net Profit/Loss,63,,,DrawDown,63,10.043470695716419,11.147608420031498,MACD_Strategy,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,,14656.599999999999,Trades - Net Profit/Loss,62,,,DrawDown,62,9.676715050131174,11.147608420031498,Bolling_2_0,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,,,Trades - Net Profit/Loss,62,,,DrawDown,62,9.676715050131174,11.147608420031498
188,,63,2020-12-04 00:00:00,14425.0,14435.0,14260.0,14315.0,209339.0,,MA_1_0,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,14046.1,,Trades - Net Profit/Loss,63,,,DrawDown,63,10.043470695716419,11.147608420031498,MACD_Strategy,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,,14651.524999999998,Trades - Net Profit/Loss,63,,,DrawDown,63,10.043470695716419,11.147608420031498,Bolling_2_0,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,,,Trades - Net Profit/Loss,62,,,DrawDown,62,9.676715050131174,11.147608420031498
189,,63,2020-12-04 00:00:00,14425.0,14435.0,14260.0,14315.0,209339.0,,MA_1_0,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,14046.1,,Trades - Net Profit/Loss,63,,,DrawDown,63,10.043470695716419,11.147608420031498,MACD_Strategy,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,,14651.524999999998,Trades - Net Profit/Loss,63,,,DrawDown,63,10.043470695716419,11.147608420031498,Bolling_2_0,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,,,Trades - Net Profit/Loss,63,,,DrawDown,63,10.043470695716419,11.147608420031498
190,,64,2020-12-07 00:00:00,14320.0,14570.0,14320.0,14570.0,251297.0,,MA_1_0,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,14105.199999999999,,Trades - Net Profit/Loss,64,,,DrawDown,64,9.200361705123195,11.147608420031498,MACD_Strategy,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,,14651.524999999998,Trades - Net Profit/Loss,63,,,DrawDown,63,10.043470695716419,11.147608420031498,Bolling_2_0,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,,,Trades - Net Profit/Loss,63,,,DrawDown,63,10.043470695716419,11.147608420031498
191,,64,2020-12-07 00:00:00,14320.0,14570.0,14320.0,14570.0,251297.0,,MA_1_0,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,14105.199999999999,,Trades - Net Profit/Loss,64,,,DrawDown,64,9.200361705123195,11.147608420031498,MACD_Strategy,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,,14788.55,Trades - Net Profit/Loss,64,,,DrawDown,64,9.200361705123195,11.147608420031498,Bolling_2_0,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,,,Trades - Net Profit/Loss,63,,,DrawDown,63,10.043470695716419,11.147608420031498
192,,64,2020-12-07 00:00:00,14320.0,14570.0,14320.0,14570.0,251297.0,,MA_1_0,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,14105.199999999999,,Trades - Net Profit/Loss,64,,,DrawDown,64,9.200361705123195,11.147608420031498,MACD_Strategy,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,,14788.55,Trades - Net Profit/Loss,64,,,DrawDown,64,9.200361705123195,11.147608420031498,Bolling_2_0,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,,,Trades - Net Profit/Loss,64,,,DrawDown,64,9.200361705123195,11.147608420031498
193,,65,2020-12-08 00:00:00,14570.0,14625.0,14460.0,14485.0,197944.0,,MA_1_0,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,14243.1,,Trades - Net Profit/Loss,65,,,DrawDown,65,9.506749447207135,11.147608420031498,MACD_Strategy,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,,14788.55,Trades - Net Profit/Loss,64,,,DrawDown,64,9.200361705123195,11.147608420031498,Bolling_2_0,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,,,Trades - Net Profit/Loss,64,,,DrawDown,64,9.200361705123195,11.147608420031498
194,,65,2020-12-08 00:00:00,14570.0,14625.0,14460.0,14485.0,197944.0,,MA_1_0,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,14243.1,,Trades - Net Profit/Loss,65,,,DrawDown,65,9.506749447207135,11.147608420031498,MACD_Strategy,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,,14844.374999999998,Trades - Net Profit/Loss,65,,,DrawDown,65,9.506749447207135,11.147608420031498,Bolling_2_0,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,,,Trades - Net Profit/Loss,64,,,DrawDown,64,9.200361705123195,11.147608420031498
195,,65,2020-12-08 00:00:00,14570.0,14625.0,14460.0,14485.0,197944.0,,MA_1_0,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,14243.1,,Trades - Net Profit/Loss,65,,,DrawDown,65,9.506749447207135,11.147608420031498,MACD_Strategy,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,,14844.374999999998,Trades - Net Profit/Loss,65,,,DrawDown,65,9.506749447207135,11.147608420031498,Bolling_2_0,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,,,Trades - Net Profit/Loss,65,,,DrawDown,65,9.506749447207135,11.147608420031498
196,,66,2020-12-09 00:00:00,14580.0,14610.0,14470.0,14530.0,214049.0,,MA_1_0,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,14252.949999999999,,Trades - Net Profit/Loss,66,,,DrawDown,66,9.37667133109343,11.147608420031498,MACD_Strategy,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,,14844.374999999998,Trades - Net Profit/Loss,65,,,DrawDown,65,9.506749447207135,11.147608420031498,Bolling_2_0,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,,,Trades - Net Profit/Loss,65,,,DrawDown,65,9.506749447207135,11.147608420031498
197,,66,2020-12-09 00:00:00,14580.0,14610.0,14470.0,14530.0,214049.0,,MA_1_0,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,14252.949999999999,,Trades - Net Profit/Loss,66,,,DrawDown,66,9.37667133109343,11.147608420031498,MACD_Strategy,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,,14829.149999999998,Trades - Net Profit/Loss,66,,,DrawDown,66,9.37667133109343,11.147608420031498,Bolling_2_0,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,,,Trades - Net Profit/Loss,65,,,DrawDown,65,9.506749447207135,11.147608420031498
198,,66,2020-12-09 00:00:00,14580.0,14610.0,14470.0,14530.0,214049.0,,MA_1_0,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,14252.949999999999,,Trades - Net Profit/Loss,66,,,DrawDown,66,9.37667133109343,11.147608420031498,MACD_Strategy,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,,14829.149999999998,Trades - Net Profit/Loss,66,,,DrawDown,66,9.37667133109343,11.147608420031498,Bolling_2_0,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,,,Trades - Net Profit/Loss,66,,,DrawDown,66,9.37667133109343,11.147608420031498
